Embedding	Hidden Dimension	Seed	Test AUROC	Test PRC	Test Accuracy	Test Sensitivity	Test Specificity	Test Precision	Test F1	Test MCC	Best Val AUROC	Best Val PRC	Best Val Accuracy	Best Val Sensitivity	Best Val Specificity	Best Val Precision	Best Val F1	Best Val MCC	Parameter Count
BEG	1024	8	0.7172630001956622	0.7131713386435418	0.6524169996925915	0.674877036581617	0.629956962803566	0.6458647446033906	0.6600522389462014	0.3051420146091953	0.660687226496574	0.6644895483269992	0.6129260884238947	0.6062436719541006	0.6196085048936888	0.6144557706779777	0.6103220983963034	0.22587235026817293	0.6513873625558009
BEG	1024	16	0.7155534380924266	0.712283971360538	0.6512065785428834	0.6394097755917615	0.6630033814940055	0.6548602912239276	0.6470428121476067	0.302497362630489	0.6602362225576804	0.6625278128288281	0.6115423557205535	0.5800877489031387	0.6429969625379682	0.6190304689188216	0.598926754477664	0.22352746262625198	0.6528880168367309
BEG	1024	32	0.7176937659592804	0.7138474141096461	0.654319090070704	0.6585075315093759	0.650130648632032	0.65303711607347	0.6557609153177973	0.3086490096162768	0.6626606240152338	0.6654657147163751	0.6138204522443469	0.5986837664529193	0.6289571380357746	0.6173737514356316	0.6078851327039392	0.2277452900741034	0.6505250149629344
BFG	1024	2	0.7168519539271796	0.7130366068101879	0.6528012603750384	0.6714186904395942	0.6341838303104826	0.6473159708072463	0.6591470660354227	0.3058145902772205	0.6613789977389035	0.6651215762092145	0.6139385757678029	0.6048936888288896	0.6229834627067161	0.6160376709974565	0.6104148218786185	0.22791444593931834	0.6514940078661645
BFG	1024	4	0.7176850298759432	0.7143903682832372	0.6533584383645865	0.6561251152782047	0.6505917614509683	0.6525145215530419	0.654314837522992	0.3067215723663695	0.6642743806530971	0.6652774091513383	0.6155754303071211	0.5978062774215323	0.6333445831927101	0.6198341323441929	0.6086209562423763	0.23129696746262832	0.6504440848947255
BFG	1024	8	0.7174268285209359	0.7145019123293737	0.6536274208422994	0.6530894558868736	0.6541653857977252	0.653792891214033	0.653440984236832	0.3072550195277229	0.6629546964024408	0.666070992484556	0.6136685791427607	0.5894026324670941	0.6379345258184272	0.6194665153234961	0.6040607381273564	0.22760536084301095	0.6506440753917456
BFG	1024	16	0.7163401411123822	0.7129627031997049	0.652993390716262	0.6386796802951122	0.6673071011374117	0.6575022746152933	0.6479543106640937	0.3061122411059774	0.6598455264837371	0.6618626355541377	0.6133142085723928	0.5819439757003038	0.6446844414444819	0.6208994994778726	0.6007909269873346	0.22707578453291075	0.6531051059771823
BFG	1024	32	0.7185051179790152	0.7149513371086161	0.6531663080233631	0.6586612357823548	0.6476713802643713	0.6515013302926644	0.6550617189589941	0.3063511166781704	0.6631789152500596	0.665839413622601	0.6139217009787378	0.5984812689841377	0.6293621329733379	0.6175518021939753	0.6078669980289656	0.2279521186166776	0.6503906119968133
CDE	1024	2	0.747340011387488	0.7439809328900434	0.6837918844143868	0.69036274208423	0.6772210267445435	0.6814078737768338	0.6858560794044666	0.3676155146597876	0.6964118195738214	0.7051122948289649	0.6385757678029025	0.594937563280459	0.682213972325346	0.6518266528620027	0.622084200868123	0.2782131598001655	0.6285868802144646
CDE	1024	4	0.7465153562759208	0.743452029177608	0.6819666461727636	0.6826391023670458	0.6812941899784815	0.6817222456732799	0.6821803659543422	0.36393362148530223	0.6965129282070271	0.7047100412280396	0.6398076274046575	0.5933850826864664	0.6862301721228484	0.6541165965995759	0.6222725583535366	0.28082827402439725	0.628345343505777
CDE	1024	8	0.7456532762056336	0.742172136893251	0.6817360897632955	0.6865969873962496	0.6768751921303412	0.679986299805914	0.6832756543851934	0.3634893572223938	0.697001336314717	0.7052511223264595	0.6381370232872089	0.605062436719541	0.6712116098548768	0.6479219371160101	0.6257591623036649	0.27688048548703553	0.6281270689711633
CDE	1024	16	0.7450235620724288	0.741691832825245	0.6814478942514602	0.7050799262219489	0.6578158622809714	0.6732589711601966	0.6888021322121701	0.3633018038276533	0.6964542895964392	0.7055225625887105	0.637529530880864	0.6131623354708066	0.6618967262909213	0.6445753210813879	0.6284765462847655	0.2753862830038217	0.6284714920634239
CDE	1024	32	0.7440008260718736	0.7407472399270524	0.6812365508761143	0.7067706732247157	0.655702428527513	0.6724308119767485	0.689173239410233	0.36294668696740706	0.6974281238207438	0.705713169578906	0.6393857576780291	0.6203509956125548	0.6584205197435032	0.6449021121324819	0.632388357531136	0.27897374539892916	0.6281415332220633
CDF	1024	2	0.7462385797618863	0.7443257838707267	0.681659237626806	0.6688825699354443	0.6944359053181678	0.686422966205292	0.6775392639588969	0.3634371519444165	0.6949372614364426	0.7057926307190441	0.6392845089436382	0.5884238947013163	0.6901451231859602	0.6550571085061617	0.6199551968139958	0.280021505380691	0.6291713485434536
CDF	1024	4	0.7443461328149031	0.7419650932994437	0.6790462649861666	0.6910928373808792	0.6669996925914541	0.6748339649544107	0.6828666350261035	0.3581965079512553	0.6971448825080709	0.7082639503515863	0.6399763752953088	0.6084711441106986	0.671481606479919	0.6493894752008068	0.6282647709651002	0.28051016173959104	0.627220769532822
CDF	1024	8	0.7445413794417488	0.743315841754306	0.6792576083615125	0.6934752536120504	0.6650399631109745	0.6743013002540726	0.6837538834583617	0.3586602462401878	0.6951088774147663	0.7072638756487157	0.6380188997637529	0.6045561930475869	0.671481606479919	0.6479183998263827	0.6254866700420763	0.27665807212796745	0.6283168790632513
CDF	1024	16	0.7448779884920718	0.7427335555916629	0.6805256686135874	0.6913233937903474	0.6697279434368275	0.6767095463777928	0.6839384147500475	0.36113555726449875	0.6950547824108999	0.7064404132632656	0.6390145123185961	0.6074586567667905	0.6705703678704016	0.648378962536023	0.6272521345182087	0.278584391291441	0.6286733823614349
CDF	1024	32	0.7460281031288576	0.743533582516473	0.6815247463879496	0.6730710113741162	0.689978481401783	0.6846466541588493	0.6788094869012556	0.36310139502941896	0.6957304249314501	0.706812963497636	0.6398076274046575	0.5822814714816065	0.6973337833277085	0.6579840585790016	0.6178224203684803	0.2814844709568794	0.6289255169489639
CDG	1024	2	0.7390841003407291	0.7338735312664122	0.6743198585920689	0.6980095296649247	0.6506301875192131	0.6664343104523609	0.6818565717610405	0.3490316908131781	0.6875684795797967	0.6932024059239732	0.6322477219034762	0.6075599055011812	0.6569355383057712	0.6391166968438243	0.622938906863678	0.26481844827494583	0.6350184963234686
CDG	1024	4	0.7376603417177211	0.733227573079737	0.6724946203504457	0.6916308023363049	0.6533584383645865	0.6661361954108068	0.6786441444838247	0.34524218422174274	0.6897551111019482	0.6950580351107585	0.6347451906851165	0.6067836652041849	0.6627067161660479	0.6427269152396954	0.6242383209207852	0.2699127728075556	0.6333579271418236
CDG	1024	8	0.7383171315815362	0.7338121450202935	0.673608976329542	0.6816400245926837	0.6655779280664003	0.6708645336963921	0.6762093546296649	0.3472627508712526	0.6885159838936032	0.6942010258255158	0.6349139385757678	0.5958488018899764	0.6739790752615592	0.6463481603514553	0.6200719992975677	0.27065522740462916	0.6343985159655419
CDG	1024	16	0.738399831644681	0.7328532656297914	0.6736858284660313	0.6860205963725792	0.6613510605594836	0.6695042376059401	0.6776617954070981	0.3474774079665829	0.6884391457973802	0.6956295709318296	0.6342895713803578	0.5902126223422207	0.6783665204184948	0.6472721889110963	0.6174269171021042	0.2696288437412458	0.6338781156694411
CDG	1024	32	0.7386467823300377	0.733958073844045	0.6737818936366431	0.6933599754073163	0.6542038118659699	0.6672336649040417	0.6800459796106809	0.34783053734257285	0.6858214502659588	0.6919086434758722	0.6326358420519743	0.6042186972662842	0.6610529868376646	0.6406283546840335	0.6218910657218285	0.2657011566965644	0.6360605832937397
CEF	1024	2	0.7492860723268615	0.7463000202981154	0.683695819243775	0.6663080233630495	0.7010836151245005	0.6903141048608623	0.6780986645288701	0.3676139912126737	0.6972047888635275	0.7065396583254824	0.6407526155923051	0.5808977387782652	0.7006074924063449	0.6598934171682705	0.6178809254572541	0.28354421701192734	0.6284883397115553
CEF	1024	4	0.7482795637506072	0.7464072989241977	0.6809099292960344	0.6688441438671995	0.6929757147248693	0.6853835249645613	0.6770128354725786	0.3619252543956368	0.6965507942541201	0.7050710968912665	0.6396220047249409	0.5957475531555856	0.6834964562942963	0.6530521642619311	0.6230850688316273	0.28032532927458087	0.6286272561232302
CEF	1024	8	0.7497765620994086	0.747003598598144	0.6849254534276052	0.6709575776206579	0.6988933292345527	0.6902399494011148	0.6804621889674792	0.3699953083533441	0.6959559673366048	0.705124301699352	0.6385588930138373	0.586668916638542	0.6904488693891326	0.6546036527960836	0.6187772537154044	0.2786222676380453	0.6287913656218648
CEF	1024	16	0.7499961314056717	0.7472939131931795	0.6825814632646787	0.6588533661235783	0.7063095604057793	0.6916777602969059	0.6748666679786669	0.36557481231929656	0.6976676700797062	0.7064651541119662	0.6414613567330408	0.5768815389807628	0.7060411744853189	0.6624423516645351	0.6167084588602457	0.2853125443968146	0.6282849971643784
CEF	1024	32	0.7478562634881052	0.7442271846054684	0.6834844758684292	0.6954349830925299	0.6715339686443283	0.6792013810703295	0.6872223277007784	0.3670738137314027	0.6970193199534044	0.7068098136059553	0.6399763752953088	0.6080998987512656	0.6718528518393521	0.6495079485238455	0.628122222028551	0.28052341620037174	0.6279288295552089
CEG	1024	2	0.7385111615206998	0.7330288007387273	0.6723024900092223	0.7284045496464802	0.6162004303719644	0.6549198452183527	0.6897103769465871	0.34679492779714416	0.688286088669926	0.6928053522579499	0.6328720890988863	0.6415794802564968	0.6241646979412757	0.6305977575797784	0.6360412205567452	0.26578448410122074	0.6355105554900619
CEG	1024	4	0.7428500632240531	0.7378817355903898	0.6776437134952352	0.680833077159545	0.6744543498309253	0.6765177548682704	0.6786685563258896	0.3552946552073003	0.6890011041795827	0.6935570298116402	0.6363145460681742	0.5971987850151873	0.675430307121161	0.6478837141183362	0.6215096062660251	0.2734672095093759	0.6352963111628321
CEG	1024	8	0.743465530741847	0.7388795737426348	0.6778742699047033	0.6930141407931141	0.6627343990162926	0.6726465761599284	0.6826784767961239	0.35591173833537976	0.6917475732025845	0.697334372458786	0.6377995275059062	0.6162672966587918	0.6593317583530206	0.6440008464414192	0.6298289183222958	0.275854966836404	0.6327714673578839
CEG	1024	16	0.7420778032023503	0.7367232577672673	0.6747617583768829	0.7217184137719028	0.6278051029818629	0.659758325136996	0.6893488952506791	0.3510751359724282	0.6917399906530868	0.6951062257355025	0.6370570367870402	0.6373270334120823	0.6367870401619979	0.6369830668555623	0.6371550037114514	0.27411411353892184	0.6335075286687567
CEG	1024	32	0.7415410837275795	0.7367185775450352	0.6768751921303412	0.6602751306486321	0.6934752536120504	0.6829491255961844	0.671420756486402	0.35394550593581015	0.6891387786525432	0.6957866314566393	0.6358420519743503	0.5691191360107999	0.7025649679379008	0.6567611777535441	0.6098072541858027	0.2741359461423606	0.6354654086468955
CFG	1024	2	0.7426041232458789	0.7383488688238143	0.6767022748232401	0.6646172763602828	0.6887872732861974	0.6810789525497145	0.6727474279935431	0.353507822378058	0.6871539435237316	0.6946314079789189	0.6347114411069862	0.5958150523118461	0.6736078299021262	0.646075022872827	0.6199280133438679	0.2702418365703148	0.635308637347046
CFG	1024	4	0.7421313943080183	0.7382058660777182	0.6750883799569628	0.6767214878573624	0.6734552720565632	0.6745183653146425	0.6756181305507069	0.35017862780071285	0.6880632548876805	0.6946279500800404	0.6344920688491393	0.5875464056699291	0.6814377320283497	0.648428188319428	0.6164878359715288	0.27017766046776726	0.6353464515918097
CFG	1024	8	0.7429744200746757	0.7393496148026704	0.6756071318782663	0.6778742699047033	0.6733399938518291	0.6748144747915232	0.6763409117049419	0.35121787423501144	0.6879442936046998	0.6935717880507749	0.6355889301383733	0.596422544718191	0.6747553155585555	0.6471126734776081	0.6207344702225188	0.2720136855240277	0.6353175905601341
CFG	1024	16	0.7419162458305413	0.7389290475969168	0.6748193974792499	0.6374116200430372	0.7122271749154626	0.6889562653154463	0.6621823915690306	0.35062145047120447	0.6843356618226208	0.6926015330926126	0.6306783665204185	0.566790415119811	0.694566317921026	0.6498220089769385	0.6054728341204888	0.2635167629617277	0.6380259150916404
CFG	1024	32	0.7416360385230252	0.7390760476703151	0.6747425453427606	0.6551260375038426	0.6943590531816785	0.6818781746190458	0.6682344641072373	0.3497543704720208	0.6865163099990443	0.6956932114090981	0.6352683091461356	0.5750928113398582	0.6954438069524131	0.6537753222836096	0.6119151075519805	0.2725174378120432	0.6361489738196567
DEF	1024	2	0.7482999572966249	0.7468442879842903	0.682485398094067	0.6678450660928373	0.6971257300952967	0.6879898662022009	0.6777678118784853	0.3651273520489174	0.701076287487176	0.7134596750879191	0.6443300708741141	0.5942625717178536	0.6943975700303746	0.6603908037355136	0.6255839980104098	0.29011831702182117	0.6246090014198926
DEF	1024	4	0.7471637068455054	0.7449522688351577	0.6825814632646787	0.6783353827236397	0.6868275438057178	0.6841452544277797	0.6812279313871149	0.36517609443242355	0.7027530156210543	0.7151191207870218	0.6439082011474857	0.5976712791090112	0.6901451231859602	0.6585719598363704	0.6266454352441614	0.2890549699012727	0.6233270970181038
DEF	1024	8	0.7485134490707294	0.7479685095208088	0.6827159545035352	0.6533584383645865	0.7120734706424838	0.6941133246244284	0.673119556611243	0.3660634474109174	0.7021866896128868	0.714485224019893	0.6459163010462369	0.5757003037462032	0.7161322983462707	0.669755388904158	0.6191763915860541	0.29475351313132053	0.6239863456039867
DEF	1024	16	0.7482731820465283	0.7473640649574221	0.6825814632646787	0.6718029511220412	0.6933599754073163	0.6866040922122295	0.6791228853885447	0.3652478026852398	0.7033826582525464	0.7147715226010053	0.6458994262571718	0.6032399595005062	0.6885588930138373	0.6595085233562099	0.6301205668758373	0.29286673482923475	0.6231298946827358
DEF	1024	32	0.7475066865256871	0.7455426242639088	0.6812365508761143	0.6848293882569936	0.6776437134952352	0.6799435351569951	0.6823777160907437	0.36248246006852713	0.7022467001899567	0.7136906259527173	0.6428957138035775	0.6116436044549444	0.6741478231522106	0.652422780617755	0.6313754180602007	0.2863513304429077	0.6240751335397992
DEG	1024	2	0.7468243447439895	0.7419722152151167	0.6810252075007686	0.681716876729173	0.680333538272364	0.680775134305449	0.6812456800552953	0.36205076141644876	0.6964509408364086	0.7038800233953797	0.6405332433344583	0.589132635842052	0.6919338508268646	0.6566355702678303	0.6210552531397873	0.28256353078254	0.628841849432336
DEG	1024	4	0.7472396708295183	0.7432574133176932	0.6796418690439594	0.692130341223486	0.6671533968644329	0.6752643023168629	0.683593305248776	0.3593958597264927	0.6955999075787793	0.7033329018139344	0.6381032737090786	0.6214984812689841	0.6547080661491731	0.6428471688891992	0.6319925869997941	0.2763589843781128	0.6294446443851598
DEG	1024	8	0.7473041914524454	0.742487223282591	0.6797187211804488	0.7009683369197663	0.6584691054411312	0.6723921857722079	0.6863829627121195	0.3597624879467353	0.6955705563805327	0.7034740150487406	0.6379345258184272	0.6263584205197436	0.649510631117111	0.6412037037037037	0.6336941305015876	0.2759430177081991	0.6292978276765471
DEG	1024	16	0.7448633055523767	0.7407012134079476	0.6821972025822318	0.6997387027359361	0.6646557024285276	0.6760218287114378	0.6876758369366138	0.3646188637843243	0.6951679898635085	0.7036988801733162	0.6377826527168411	0.6174147823152211	0.658150523118461	0.6436336769517644	0.6302516665805384	0.2757942269912015	0.6297891597147531
DEG	1024	32	0.7457186879341626	0.7418294205050964	0.6819474331386413	0.6875960651706118	0.6762988011066707	0.6799148871494795	0.683733903939475	0.36391809011921616	0.694411513515379	0.7027884081145006	0.6379176510293622	0.6117111036112048	0.6641241984475194	0.6455461765858176	0.6281733585180307	0.2762149625341615	0.6299698507266797
DFG	1024	2	0.7431629963294304	0.7422662178563666	0.6780856132800492	0.6600445742391639	0.6961266523209345	0.6847518437313135	0.6721712418556418	0.35640330576866697	0.692898684973829	0.7041156089523816	0.6353189335133311	0.5734390820114749	0.6971987850151873	0.654431306089435	0.6112640080585685	0.2727345913949586	0.6308116149347134
DFG	1024	4	0.7470100512990964	0.7450844448728405	0.6822356286504765	0.6877497694435906	0.6767214878573624	0.6802478051005283	0.6839782172542276	0.3644934233658066	0.697591775673172	0.7062943725674354	0.6394701316233548	0.594937563280459	0.6840026999662504	0.6531065910859175	0.6226665018279437	0.2800532498655229	0.6276261650425656
DFG	1024	8	0.7459574510792326	0.7450320726683909	0.6802374731017522	0.6806025207500769	0.6798724254534276	0.680105978573897	0.6803541590642824	0.3604750422771709	0.6945078364971332	0.7054723705489213	0.6388626392170098	0.5875126560917988	0.6902126223422207	0.6547560838003535	0.6193144422505648	0.2792015906283757	0.6293913060573562
DFG	1024	16	0.7479880157031147	0.7476456504101541	0.6801221948970181	0.6714571165078389	0.6887872732861974	0.6832987916943651	0.677326201135725	0.36029849886188575	0.6932055566863633	0.7042926439395857	0.6367364157948026	0.589503881201485	0.6839689503881201	0.6510007081361112	0.6187279715201645	0.2747012470127476	0.6302701613044481
DFG	1024	32	0.7469857721782792	0.7452983127091478	0.6809099292960344	0.6895557946510913	0.6722640639409776	0.6778348568406739	0.683645091241571	0.361873963509185	0.6955044383030261	0.7058258258644786	0.6398582517718528	0.601113736078299	0.6786027674654067	0.6516060583888198	0.6253423214661892	0.2805600903332907	0.6289881025059095
EFG	1024	2	0.7477784264842811	0.7448310755145964	0.681217337841992	0.7123424531201967	0.6500922225637873	0.6705975980321227	0.6908399791309533	0.3631389569237214	0.6972995394088117	0.7050901071696983	0.6394532568342896	0.620857239284509	0.6580492743840702	0.6448401570386988	0.6326214794181367	0.27909961238454567	0.6284106753542743
EFG	1024	4	0.7491163251999219	0.747070235558134	0.68210113741162	0.6907470027666769	0.6734552720565632	0.6790058170280275	0.6848260886128996	0.36425673599618263	0.6952615939710474	0.7042242513302555	0.6381707728653392	0.6093486331420858	0.6669929125885926	0.6466227347611203	0.6274325827078121	0.2768018156515643	0.6292922219592818
EFG	1024	8	0.750144119166077	0.7487421218831102	0.6845411927451583	0.6966646172763603	0.6724177682139564	0.680172575501782	0.6883198238387213	0.36919092690739364	0.6973133923406112	0.7059229172515804	0.6385420182247722	0.6085723928450895	0.6685116436044549	0.6473756013498959	0.6273745737944472	0.27758312347873704	0.6280831870178174
EFG	1024	16	0.7495206442486488	0.7468658480830903	0.6830233630494927	0.6778742699047033	0.6881724561942822	0.684927783817363	0.6813827732715334	0.3660661377539817	0.6952709989749833	0.7042660344616559	0.6393182585217685	0.5903813702328721	0.6882551468106649	0.6544332210998878	0.6207594038325053	0.27998075044725246	0.6297569049197277
EFG	1024	32	0.7510132291514777	0.7481248358267412	0.6849830925299724	0.7018905625576392	0.6680756225023056	0.6789325007433838	0.690220677146312	0.3701778855777746	0.6969816908253885	0.7051003225477462	0.6383901451231859	0.6172797840027	0.659500506243672	0.6444906444906445	0.6305918047199572	0.2770273133549532	0.6285634546677406
BCDE	1024	2	0.7166192764353632	0.7134832242060185	0.6532623731939748	0.6238472179526591	0.6826775284352905	0.6628424447801413	0.6427539244214818	0.3070565691740242	0.6632804612723306	0.6658260672820413	0.6144954438069524	0.5536280796490044	0.6753628079649004	0.6303654459516581	0.5895099994609454	0.23070672945650667	0.6510325801601854
BCDE	1024	4	0.7178244114905308	0.7136549546422342	0.6531855210574854	0.6437519213034122	0.6626191208115586	0.6561312810872204	0.6498826541497759	0.3064255863139271	0.6599165213354172	0.6620099649107265	0.6122173472831589	0.5765777927775902	0.6478569017887277	0.620830002180391	0.597886190242878	0.22500702031201583	0.6530296980429452
BCDE	1024	8	0.7154200380334208	0.7118386718889188	0.6495542576083615	0.6835997540731632	0.6155087611435598	0.6400201467837099	0.6610925306577481	0.299804326554914	0.6607857164905587	0.6635033190389941	0.611356733040837	0.6288221397232535	0.5938913263584206	0.6075982390347302	0.6180280288581144	0.2228494637718982	0.6522304967050813
BCDE	1024	16	0.7160987570684829	0.7131554021636601	0.6531278819551184	0.6611589302182601	0.6450968336919767	0.6507072082293321	0.6558914344527885	0.306295277162891	0.6625498814322532	0.665489872234608	0.6146641916976038	0.593587580155248	0.6357408032399595	0.6197103696134738	0.6063677578390305	0.22953240146345635	0.6508215685893344
BCDE	1024	32	0.7177037984646866	0.713241573759682	0.6534160774669536	0.6493237011988934	0.6575084537350139	0.654682112277711	0.6519918973666441	0.3068424328200339	0.6616970615997574	0.6627283277020496	0.612099223759703	0.5829564630442119	0.6412419844751941	0.6190373794932444	0.600455390819182	0.22458024428392623	0.6522191191661048
BCDF	1024	2	0.7170290727935027	0.7137717239018281	0.6528396864432832	0.6582001229634183	0.6474792499231479	0.651218492187203	0.6546906950522675	0.3056969413542223	0.6634564277911088	0.6666097468893514	0.6167229159635504	0.5965237934525819	0.6369220384745191	0.6216368304434987	0.6088214525601502	0.23363655933513686	0.6502824937174781
BCDF	1024	4	0.717666286388766	0.7135248793951012	0.6549339071626191	0.6309560405779281	0.6789117737473102	0.6627381336777527	0.6464566929133858	0.31022473968944764	0.6624725171023111	0.663758653186792	0.6147991900101248	0.5728315896051299	0.6567667904151198	0.6253177614854659	0.5979250700156765	0.23041145252765402	0.651909362231804
BCDF	1024	8	0.7182796808124998	0.7145297404491198	0.6541653857977252	0.6453658161696895	0.6629649554257608	0.6569271688961903	0.6510951734832332	0.30837853228950324	0.6626710666791658	0.6645816909274479	0.6140566992912588	0.5715153560580493	0.6565980425244684	0.6246633959201741	0.596908651897284	0.22894357226436937	0.6509527459645086
BCDF	1024	16	0.7166892765825468	0.7123102252907343	0.6519943129418998	0.6608899477405472	0.6430986781432524	0.6493374108053007	0.6550627487574032	0.30403674795764474	0.6616653047616521	0.6635290904078778	0.6134323320958488	0.6024974687816402	0.6243671954100574	0.6159685321923953	0.6091585340885826	0.2269189366372122	0.6515475348689208
BCDF	1024	32	0.7176698028228856	0.7145873662161376	0.6529741776821396	0.6761835229019367	0.6297648324623425	0.6461883078730905	0.6608457263031396	0.3062785016521244	0.6639925796489474	0.6657742022849386	0.6144110698616267	0.6098886263921701	0.6189335133310834	0.6154553504529664	0.6126593436398157	0.2288315002649038	0.6505350279799997
BCDG	1024	2	0.7172842604839971	0.7136379626975972	0.6524938518290808	0.6631570857669843	0.6418306178911773	0.6493096053275142	0.6561602950402068	0.30505708430983647	0.6626044252155252	0.6660688421823471	0.6154235572055349	0.6005737428282146	0.6302733715828552	0.6189565217391304	0.6096265844467283	0.23094899323433363	0.6507275563174714
BCDG	1024	4	0.7174814916111394	0.7133311735986565	0.6550491853673532	0.6309560405779281	0.6791423301567784	0.6628986677432378	0.6465330550852464	0.3104590104608455	0.6622994220883074	0.6639323578926031	0.6143098211272359	0.5721903476206548	0.656429294633817	0.6248249428760964	0.5973504333732648	0.22943515046220272	0.6520286380299193
BCDG	1024	8	0.7183842413867253	0.7147622885992942	0.6527628343067937	0.6472871195819244	0.6582385490316631	0.6544543300050507	0.6508509939532099	0.3055439916900565	0.6629681404210257	0.6647991993416298	0.6140904488693891	0.5744178197772528	0.6537630779615254	0.6239231643388687	0.5981479203640901	0.228902582967042	0.6508466654881166
BCDG	1024	16	0.7167349341167164	0.7120536627746219	0.653051029818629	0.6624654165385798	0.6436366430986782	0.6502225239496116	0.6562868780692072	0.3061563341345857	0.6616886435688032	0.6635448434318394	0.6135842051974351	0.6027674654066825	0.6244009449881877	0.6160957604608645	0.6093587403401628	0.22722158731395647	0.6515418515750938
BCDG	1024	32	0.7177227907526822	0.7148315971642125	0.6528396864432832	0.677912695972948	0.6277666769136182	0.6455413663141718	0.6613311341442843	0.306064433476278	0.6641841161933164	0.6661869711483259	0.6145123185960175	0.6095173810327371	0.619507256159298	0.6156678257312334	0.6125771657282408	0.22903606610261962	0.6503347847737696
BCEF	1024	2	0.714956156659383	0.7116527134071177	0.6519366738395327	0.6458269289886259	0.6580464186904396	0.6538162296740061	0.6497970230040595	0.30389603678551946	0.663922610497406	0.6656451663789327	0.6150185622679717	0.5805602429969625	0.6494768815389808	0.6235319704219225	0.6012793176972281	0.23058535920676812	0.6502778627202191
BCEF	1024	4	0.7175826199153204	0.7139280704661614	0.6537811251152782	0.6895557946510913	0.6180064555794651	0.6435128738435058	0.6657391949545539	0.30835253875807167	0.6656423462779614	0.6663875336481624	0.6171447856901788	0.6199460006749916	0.6143435707053662	0.6164921465968587	0.6182142496550331	0.23429324831625817	0.6495368878422176
BCEF	1024	8	0.7176882930795561	0.7147744141529931	0.6533776513987088	0.6655395019981556	0.6412158007992622	0.6497355291293093	0.6575425675290902	0.30684608781152195	0.6623416295635826	0.6657770777329	0.6129260884238947	0.5832939588255147	0.6425582180222748	0.6200401808136615	0.6011060100166946	0.2262498496274572	0.6508946708638322
BCEF	1024	16	0.7208033753030734	0.7165103029898178	0.6551644635720874	0.682485398094067	0.6278435290501075	0.6471252641550681	0.6643351412006733	0.3107932469463876	0.6639951333632292	0.6648217779018037	0.6163010462369221	0.6162335470806615	0.6163685453931825	0.6163167488017283	0.6162751451329823	0.23260209459337766	0.6501688582085292
BCEF	1024	32	0.7189938521184871	0.7152872267190866	0.6565478020288964	0.6444820166000614	0.6686135874577314	0.6604189636163176	0.6523531699727732	0.3131868067986033	0.6629425263934117	0.6643901611501186	0.6152379345258184	0.5880863989200135	0.6423894701316234	0.6218550372934585	0.6044994883002897	0.23081643878140637	0.6510723513523711
BCEG	1024	2	0.7147880492553447	0.7116078618196693	0.6521095911466339	0.6444435905318168	0.659775591761451	0.6544780487804878	0.6494220604464753	0.3042549450398587	0.6639550547425448	0.6655680000986232	0.615558555518056	0.5785015187310159	0.6526155923050961	0.6248086316249909	0.6007640543950651	0.23175448914607916	0.6503202384724394
BCEG	1024	4	0.7175565430793907	0.7136778252508963	0.6537619120811559	0.6877113433753458	0.6198124807869658	0.6439854629196502	0.6651305398123198	0.3082351664187657	0.6649920592243019	0.6655489713417363	0.6172291596355045	0.6174485318933514	0.6170097873776578	0.6171777485409708	0.6173131105224976	0.23445834183724462	0.6499933509982763
BCEG	1024	8	0.7177026231207609	0.7146330171572756	0.6542998770365817	0.6596218874884722	0.648977866584691	0.6526748032394205	0.6561299569995223	0.3086172369912222	0.6624956161428002	0.6657543907303873	0.6137867026662167	0.5810327370907864	0.646540668241647	0.6217631550435191	0.6007083166140372	0.22806327415445768	0.6509709386619571
BCEG	1024	16	0.7184608550583353	0.7153798442448372	0.6536658469105441	0.6457116507838918	0.6616200430371965	0.6561499414291292	0.6508889491420382	0.3073705904870773	0.6626944482000927	0.6647636841905271	0.6141748228147148	0.5856901788727641	0.6426594667566655	0.621072221029275	0.6028625026054332	0.22872110441168295	0.6513538103026391
BCEG	1024	32	0.7191559336700621	0.7155682472587372	0.6562596065170612	0.6436366430986782	0.6688825699354443	0.6603066976780857	0.6518651125683486	0.31261885379288373	0.6629246891205962	0.6645985750540755	0.6151366857914277	0.5885588930138373	0.6417144785690179	0.6216004277312422	0.6046285862875964	0.23059938318871517	0.651091320660321
BCFG	1024	2	0.7181523848637815	0.7134414428301308	0.6553565939133108	0.6547802028896403	0.6559329849369813	0.6555358928983611	0.6551578299819294	0.3107133942812068	0.6632059781289521	0.6627010612696012	0.6138373270334121	0.5933175835302059	0.6343570705366183	0.6187090870697544	0.6057473640686376	0.22786662591787027	0.6517160842356713
BCFG	1024	4	0.7162898752259613	0.7131739064777358	0.650956809099293	0.6662311712265601	0.6356824469720258	0.6464819717364555	0.6562080124141324	0.3020545934782389	0.663097255622813	0.6652336397370889	0.6153898076274047	0.6034087073911576	0.6273709078636517	0.6182226832641771	0.6107258753202391	0.2308458991340973	0.6510551182353895
BCFG	1024	8	0.7167875735777111	0.7138934256099378	0.6531855210574854	0.6648094067015063	0.6415616354134644	0.6497052086071576	0.6571705315936414	0.30645386616231635	0.6630556210816517	0.6641357797729981	0.6137867026662167	0.6049611879851502	0.6226122173472831	0.6158312433435256	0.6103478216456407	0.22760886487125856	0.6510638244321851
